154.600452298,-49.2539901479,1921704.26,4356653.35,-46.32
155.245624416,-49.1379689681,1971704.26,4356653.35,-182.78
155.886607807,-49.0185716359,2021704.26,4356653.35,-199.99
156.52331988,-48.8958557118,2071704.26,4356653.35,-200
157.155682673,-48.7698796359,2121704.26,4356653.35,-200
157.783622829,-48.6407026521,2171704.26,4356653.35,-199.87
158.407071549,-48.5083847321,2221704.26,4356653.35,-266.47
159.025964553,-48.3729865013,2271704.26,4356653.35,-923.53
159.640242019,-48.2345691657,2321704.26,4356653.35,-2544.61
160.249848516,-48.0931944403,2371704.26,4356653.35,-3728.47
160.854732938,-47.9489244786,2421704.26,4356653.35,-3989.42
161.454848418,-47.8018218043,2471704.26,4356653.35,-4000.01
162.050152245,-47.6519492444,2521704.26,4356653.35,-4000
162.640605769,-47.4993698646,2571704.26,4356653.35,-4000
163.226174309,-47.3441469061,2621704.26,4356653.35,-4000
163.806827041,-47.1863437247,2671704.26,4356653.35,-4000
164.3825369,-47.0260237326,2721704.26,4356653.35,-4000
164.953280464,-46.8632503414,2771704.26,4356653.35,-4000
165.51903784,-46.6980869083,2821704.26,4356653.35,-4000
166.079792549,-46.5305966841,2871704.26,4356653.35,-4000
166.635531403,-46.3608427638,2921704.26,4356653.35,-4000
167.186244388,-46.1888880394,2971704.26,4356653.35,-4000
167.731924538,-46.0147951555,3021704.26,4356653.35,-4000
168.272567815,-45.8386264672,3071704.26,4356653.35,-4000
168.808172979,-45.6604440001,3121704.26,4356653.35,-4000
169.33874147,-45.4803094136,3171704.26,4356653.35,-4000
169.864277283,-45.2982839658,3221704.26,4356653.35,-4000
170.384786841,-45.1144284812,3271704.26,4356653.35,-4000
170.900278878,-44.9288033213,3321704.26,4356653.35,-4000
171.410764316,-44.7414683566,3371704.26,4356653.35,-4000
171.916256149,-44.5524829422,3421704.26,4356653.35,-4000
172.41676932,-44.3619058944,3471704.26,4356653.35,-4000
172.912320618,-44.1697954708,3521704.26,4356653.35,-4000
173.402928554,-43.9762093517,3571704.26,4356653.35,-4000
173.888613262,-43.7812046242,3621704.26,4356653.35,-4000
174.36939639,-43.5848377681,3671704.26,4356653.35,-4000
174.845300997,-43.387164644,3721704.26,4356653.35,-4000
175.316351458,-43.1882404834,3771704.26,4356653.35,-4000
175.782573366,-42.98811988,3821704.26,4356653.35,-4000
176.243993442,-42.7868567835,3871704.26,4356653.35,-4000
176.70063945,-42.5845044948,3921704.26,4356653.35,-4000
177.152540114,-42.3811156623,3971704.26,4356653.35,-4000
177.599725036,-42.1767422807,4021704.26,4356653.35,-4000
93.0609798383,-42.0202967196,-2978295.74,4406653.35,400
93.5117855051,-42.2214473876,-2928295.74,4406653.35,400
93.9672581537,-42.4215659954,-2878295.74,4406653.35,400
94.4274247406,-42.6206006105,-2828295.74,4406653.35,400
94.892311252,-42.8184986709,-2778295.74,4406653.35,400
95.361942625,-43.0152069894,-2728295.74,4406653.35,400
95.8363426639,-43.2106717587,-2678295.74,4406653.35,400
96.3155339534,-43.404838559,-2628295.74,4406653.35,400
96.7995377683,-43.5976523662,-2578295.74,4406653.35,400
